player_key,username,title,country_code,country_name,continent
965,JWL444,,US,United States,North America
966,oto,,BA,Bosnia and Herzegovina,Europe
967,whitewin35,,,,
968,fuoriuso,,,,
969,pusb87,,,,
970,bearrr123,,,,
971,zyks,,,,
972,Rahysa,,,,
973,iftoleni,,,,
974,JV7,,,,
975,Patolino,,,,
976,bigpawn,,,,
977,valeriy1947,,,,
978,jonastra,,,,
979,SevillaChess,,ES,Spain,Europe
980,equs58,,AR,Argentina,South America
981,hristobg,,,,
982,picka,,,,
983,sideral,,CO,Colombia,South America
984,proektor004,,,,
985,nanokio,,,,
986,Samuca18,,BR,Brazil,South America
987,marcton999,,,,
988,morgan3,,,,
989,TheDandy,,,,
990,willieverwin,,,,
991,ZMAJ,,,,
992,fizachess,,,,
993,Parisfrance,,FR,France,Europe
994,JJafetAR,,CR,Costa Rica,North America
995,DAV,,AM,Armenia,Asia
996,couttet,,,,
997,najjih,,,,
998,suneo,,,,
999,Teodorus,,HR,Croatia,Europe
1000,Lute1,,,,
1001,gani2009,,DZ,Algeria,Africa
1002,ENERGIE73,IM,,,
1003,kualalumpur,,,,
1004,Kotov,,,,
1005,Schachheld,,DE,Germany,Europe
1006,a1234m,,,,
1007,matthias12345,,DE,Germany,Europe
1008,gomo09,,,,
1009,jeannot42,,,,
1010,romdouze,,FR,France,Europe
1011,javier01,,,,
1012,Eugene2013,,,,
1013,tdo,,,,
1014,jefermarasca,,BR,Brazil,South America
1015,poshtibanrayan,,,,
1016,Cockburn,,FR,France,Europe
1017,erikmansson,,,,
1018,babis,,GR,Greece,Europe
1019,Rockuran,,AU,Australia,Oceania
1020,jimmysfu,,,,
1021,_kagan_,,TR,Turkey,Asia
1022,weather,,,,
1023,Ivtvin,,,,
1024,bakbor,,,,
1025,Jocotepec,,MX,Mexico,North America
1026,behdad1745,,,,
1027,hakon,,NO,Norway,Europe
1028,Maotoonlente,,BE,Belgium,Europe
1029,rey8,,AR,Argentina,South America
1030,QGZ,,,,
1031,assman88,,,,
1032,danilu,,,,
1033,u_mad_breh,,,,
1034,hazes,,,,
1035,JulianElSabio92,,AR,Argentina,South America
1036,Lepi,,,,
1037,beka66,,RS,Serbia,Europe
1038,juliokaesar,,AR,Argentina,South America
1039,asdfasdf12345,,,,
1040,Batista,,NL,Netherlands,Europe
1041,rotehund,,,,
1042,Danchooooo,,BG,Bulgaria,Europe
1043,sagenwald,,CH,Switzerland,Europe
1044,Baaltaran,,,,
1045,jmcampos,,,,
1046,VeronaChayka,,RU,Russia,Europe
1047,ne0bi0,,ES,Spain,Europe
1048,Alpaer,,,,
1049,Biscotte070221,,,,
1050,daviddww,,,,
1051,jjebolin,,,,
1052,Sagaz,,,,
1053,Cyrilov95,,,,
1054,grandmasterbrandon,,,,
1055,vooyager,,,,
1056,katrisia,,RU,Russia,Europe
1057,ksilas,,,,
1058,JEANJEAN,,,,
1059,ahmadnaj,,,,
1060,YangSP,,BR,Brazil,South America
1061,BOXPA,,,,
1062,mahmoud_m,,IR,Iran,Asia
1063,bmv,,,,
1064,acosta29,,BR,Brazil,South America
1065,max123,,,,
1066,lucas17,,,,
1067,bibo,,,,
1068,dendrobate,,FR,France,Europe
1069,cesarboriajimenez,,,,
1070,AMIR_GH,,IR,Iran,Asia
1071,ndimon,,IL,Israel,Asia
1072,TinchoVM,,AR,Argentina,South America
1073,mariom1,,US,United States,North America
1074,amir51,,,,
1075,indeveler,,,,
1076,tehas23,,,,
1077,Fairfis,,,,
1078,vladub,,,,
1079,GoItsNw0Nv,,,,
1080,RUDIMENCIA,,,,
1081,Dragon_Bishop,,,,
1082,kinito10,,,,
1083,Klb200,,,,
1084,radiochess,,,,
1085,moxic,,,,
1086,Johaquimov,,,,
1087,nroyero,,CO,Colombia,South America
1088,RChiang,,US,United States,North America
1089,lapachehug10,,LC,Saint Lucia,North America
1090,hernype,,AR,Argentina,South America
1091,knightRider10,,,,
1092,X_Theo_X,,,,
1093,JeffersonCravo,,BR,Brazil,South America
1094,6102988906,,,,
1095,Dewarf,,,,
1096,desertking,,,,
1097,crushstone,,,,
1098,serg64,,US,United States,North America
1099,pornguy,,,,
1100,jeannot,,,,
1101,Ksv2012,,RU,Russia,Europe
1102,imeasy,,,,
1103,gysbertus,,CA,Canada,North America
1104,nesa,,,,
1105,ceferino,,AR,Argentina,South America
1106,oxymoron21st,,,,
1107,xelloss,,,,
1108,skiksof,,,,
1109,orroz,,,,
1110,mbarosevcic,,,,
1111,ceag,,,,
1112,JR42,,,,
1113,Syrka,,,,
1114,Makrohard,,,,
1115,Negritoparana,,,,
1116,MEGADANRIOS,,,,
1117,devilmaycry54,,,,
1118,zsibuna,,HU,Hungary,Europe
1119,enes26,,,,
1120,zine1971,,BE,Belgium,Europe
1121,axl2013,,CR,Costa Rica,North America
1122,Yaschaouen,,,,
1123,LLACUNA,,,,
1124,iloveyouhong,,,,
1125,WMage,,HU,Hungary,Europe
1126,intochess,,,,
1127,billbogus,,FR,France,Europe
1128,Odeioxadrez,,BR,Brazil,South America
1129,sh_mast,,,,
1130,poesiamore,,EU,European Union,Europe
1131,stuart59,,PE,Peru,South America
1132,mahya90,,,,
1133,Kevbeck,,,,
1134,chichemom,,,,
1135,ica72,,,,
1136,tttttyyyyy,,,,
1137,Cesc,,,,
1138,alcafema,,,,
1139,alapelotita,,,,
1140,terminator101,,,,
1141,jedi01,,ES,Spain,Europe
1142,raul50,,,,
1143,Dhouha,,TN,Tunisia,Africa
1144,SergeAstre,,FR,France,Europe
1145,Blyadcyka,,,,
1146,Grabitel_Korovanov,,,,
1147,fenomeno,,,,
1148,misaaa,,,,
1149,manjiparty,,,,
1150,Caiphas,,,,
1151,Mescalito,,,,
1152,Sphinxlt,,,,
1153,juanma12,,,,
1154,di360,,,,
1155,nene145565,,,,
1156,Gilgamesch111,,,,
1157,maurel,,,,
1158,el_vallejo,,ES,Spain,Europe
1159,miguelpumas123,,,,
1160,alanwatts420,,,,
1161,bolido08,,EC,Ecuador,South America
1162,llfagiano,,IT,Italy,Europe
1163,ffredy,,,,
1164,barbarillas,,,,
1165,LGEMG,,,,
1166,KingsSacrifice,,DE,Germany,Europe
1167,LLUVIA46,,,,
1168,osamtri,,RS,Serbia,Europe
1169,joaocdap,,,,
1170,brede95,,,,
1171,ceacht,,,,
1172,flashgordon,,VE,Venezuela,South America
1173,crippleking,,,,
1174,guys,,CA,Canada,North America
1175,alcapone1029,,,,
1176,Jorpe,,,,
1177,Moirosan,,,,
1178,tvoikorol,,,,
1179,TosePetkov,,AT,Austria,Europe
1180,pavolberta,,,,
1181,dario121572,,,,
1182,towelhead,,,,
1183,zapata1983,,,,
1184,laufer28,,,,
1185,Kocourish,,GB,United Kingdom,Europe
1186,amirthr,,,,
1187,nemoku_losti,,,,
1188,barefoot_teacher,,,,
1189,tyty93,,,,
1190,droningbard,,DE,Germany,Europe
1191,ghoonney,,AQ,Antarctica,Antarctica
1192,bohdanvi2014,,,,
1193,lalex_last1,,,,
1194,WINEK,,PL,Poland,Europe
1195,themadstork,,US,United States,North America
1196,shans,,,,
1197,groeni,,,,
1198,bernes,,CH,Switzerland,Europe
1199,ppplatypus,,,,
1200,diskoo47,,,,
1201,sausky77,,,,
1202,karpkool,,,,
1203,yatassagi,,TR,Turkey,Asia
1204,hibi,,RS,Serbia,Europe
1205,julianbu80,,AR,Argentina,South America
1206,chino54,,CL,Chile,South America
1207,LDaVinci,,FR,France,Europe
1208,GIANNISPAP,,,,
1209,zonik,,,,
1210,tuvqwe,,,,
1211,carlo182,,MX,Mexico,North America
1212,darewing,,DE,Germany,Europe
1213,zulo,,,,
1214,Desko74,,,,
1215,goran123,,,,
1216,RADA25,,IR,Iran,Asia
1217,123abcdef,,,,
1218,nikosx,,,,
1219,fernando7102,,,,
1220,oldie,,,,
1221,elbaus,,,,
1222,braaa89,,,,
1223,jplanzi,,,,
1224,santiagomont,,,,
1225,favara,,,,
1226,urkazacenje,,RS,Serbia,Europe
1227,alfre52,,,,
1228,koup,,,,
1229,NIS,,MK,North Macedonia,Europe
1230,gravizapa78,,UA,Ukraine,Europe
1231,fmst1962,,,,
1232,cesarpr78,,,,
1233,mtywdc,,,,
1234,bedziedobrze,,,,
1235,ourcko,,,,
1236,Calculo,,,,
1237,restavrator,,,,
1238,Zentraedi,,HN,Honduras,North America
1239,Ramich,,,,
1240,Lannister13,,,,
1241,musalipov,,,,
1242,jaraujolima,,,,
1243,Vitovt,,,,
1244,alan68,,UA,Ukraine,Europe
1245,gengis78,,ES,Spain,Europe
1246,RunRabbitRun,,CA,Canada,North America
1247,VeryDrunkSpeedChess,,,,
1248,ramazan26,,,,
1249,az6,,,,
1250,superpanda,,,,
1251,Bibi4611,,,,
1252,nietszche,,,,
1253,Dejan62,,RS,Serbia,Europe
1254,joueetnuit,,CA,Canada,North America
1255,Elprincipiante,,,,
1256,kapablanra,,,,
1257,tadamasca,,MX,Mexico,North America
1258,xochipilli,,,,
1259,Roman-Belgorod31rus,,,,
1260,TuEresVruto,,,,
1261,raumlich,,,,
1262,andalb2,,US,United States,North America
1263,Turkilmaz,,,,
1264,cp1955,,,,
1265,miooim,,,,
1266,poyka,,,,
1267,SugarRay,,,,
1268,maskota,,,,
1269,Nox-Aeterna,,,,
1270,Dark_Knight_Player,,,,
1271,WhiteRabbit,,FR,France,Europe
1272,pinkman57,,,,
1273,jlindner,,FR,France,Europe
1274,manel,,,,
1275,tatabane,,,,
1276,fernandoferreira,,,,
1277,akner92val,,UA,Ukraine,Europe
1278,dragonneau,,FR,France,Europe
1279,gimbi,,US,United States,North America
1280,connnard,,,,
1281,kelvindlct,,,,
1282,euroitaloboi69,,,,
1283,Miguel7,,,,
1284,jasononon90,,,,
1285,krauzand,,LV,Latvia,Europe
1286,acapaca,,RS,Serbia,Europe
1287,z_z_z_38,,,,
1288,Jazzmania,,,,
1289,Nando007,,,,
1290,julianr1911,,,,
1291,Manoia,,FR,France,Europe
1292,guillepl,,RO,Romania,Europe
1293,lismonde,,,,
1294,formatc,,BR,Brazil,South America
1295,fold,,,,
1296,IVOLEBLOCH,,,,
1297,linsch,,,,
1298,Intex,,NO,Norway,Europe
1299,solkim,,,,
1300,Rrrsss,,PL,Poland,Europe
1301,chucha1,,,,
1302,cdogg123567,,,,
1303,GAYGAY2,,,,
1304,freehands34,,,,
1305,jandres2,,CO,Colombia,South America
1306,piposcuaque,,,,
1307,capabla66,,,,
1308,mirsadnp,,,,
1309,arbutus,,,,
1310,Flavius,,,,
1311,ftk,,,,
1312,IRINACP,,,,
1313,Jupp3,,DE,Germany,Europe
1314,Jelani,,,,
1315,buri97,,,,
1316,klause,,IR,Iran,Asia
1317,Kleine_Nachtmusik,,,,
1318,reds,,,,
1319,marcello9863,,,,
1320,christiancosta,,BR,Brazil,South America
1321,nbveh,,RU,Russia,Europe
1322,hetatho,,DE,Germany,Europe
1323,SantiagoQ,,,,
1324,gokhan88,,,,
1325,liibero,,,,
1326,waaga,,,,
1327,david2885,,AR,Argentina,South America
1328,DimitriParis,,FR,France,Europe
1329,ferrer,,,,
1330,wddg64,,RU,Russia,Europe
1331,mrrenomo,,,,
1332,Muntesu,,,,
1333,pelgo1,,,,
1334,Gerasim5088,,,,
1335,mynoblefrenchman,,,,
1336,king999,,CH,Switzerland,Europe
1337,7Lucky7,,DK,Denmark,Europe
1338,frankbc0470,,,,
1339,hashm-145,,,,
1340,yuleissy18,,DO,Dominican Republic,North America
1341,StellaRossa,,RS,Serbia,Europe
1342,AlexandrO-007,,FR,France,Europe
1343,ELIASPEREZ,,,,
1344,zzzxx8xxzzz,,,,
1345,ivanz,,RS,Serbia,Europe
1346,fischer1990,,,,
1347,mc93,,,,
1348,zitter,,IT,Italy,Europe
1349,GQU,,,,
1350,vladimir108,,,,
1351,tranki,,,,
1352,alkiviad,,BG,Bulgaria,Europe
1353,poliak,,,,
1354,EmmanuelCrd,,,,
1355,manos68,,,,
1356,saltus,,,,
1357,deren,,TR,Turkey,Asia
1358,mkh205,,,,
1359,konschess,,GR,Greece,Europe
1360,Halit,,TR,Turkey,Asia
1361,1a2a3a,,,,
1362,vfspb6,,,,
1363,AhmadMasrahi,,,,
1364,peaopreto,,,,
1365,smmnna,,IR,Iran,Asia
1366,rfgbnfy,,,,
1367,c-roy,,BE,Belgium,Europe
1368,tibi26,,,,
1369,gervasio,,UY,Uruguay,South America
1370,IvanCortex,,,,
1371,emlasker,,,,
1372,raposo,,,,
1373,oliver54,,SK,Slovakia,Europe
1374,ikop,,,,
1375,goldflame,,CA,Canada,North America
1376,daviddayves,,,,
1377,DDI,,GA,Gabon,Africa
1378,Reni,,,,
1379,Homunculus,,,,
1380,w4ndek,,,,
1381,mukim,,,,
1382,Serios1,,,,
1383,peroo,,,,
1384,Maklaud108,,,,
1385,Seeker81,,,,
1386,askovicn,,RS,Serbia,Europe
1387,bilico,,,,
1388,roberto9,,,,
1389,asghar57,,IR,Iran,Asia
1390,neubg,,,,
1391,Mita,,,,
1392,f1984b,,,,
1393,raimundo-freire,,,,
1394,nowhereman2,,,,
1395,azerwxc,,,,
1396,engmohamedsalah,,,,
1397,LPah,,,,
1398,z52,,PA,Panama,North America
1399,fdz1991,,,,
1400,montecristo,,ES,Spain,Europe
1401,Lovenice,,,,
1402,Joao12345,,,,
1403,GUSTAVOVII,,,,
1404,mev,,,,
1405,mahana,,IR,Iran,Asia
1406,OH2BEBETTER,,IE,Ireland,Europe
1407,heffaywrit,,US,United States,North America
1408,klikos,,,,
1409,FIZE,,,,
1410,ReyArturo,,PE,Peru,South America
1411,-mati-,,,,
1412,Corot,,ES,Spain,Europe
1413,ProjetoXadrez,,BR,Brazil,South America
1414,FALELE,,,,
1415,yamyam15,,,,
1416,Tirta26,,ID,Indonesia,Asia
1417,rocco35,,RS,Serbia,Europe
1418,goran9392,,RS,Serbia,Europe
1419,erm4k,,,,
1420,pedrolo,,,,
1421,el_peon_cito,,,,
1422,xowman,,ES,Spain,Europe
1423,cyberpunk,,SE,Sweden,Europe
1424,Gyalogkakukk,,HU,Hungary,Europe
1425,Pancho1994,,AR,Argentina,South America
1426,kabalist,,,,
1427,thiagocoobra,,,,
1428,flesi01,,,,
1429,mcervants,,,,
1430,splorb,,,,
1431,jube,,,,
1432,repp,,,,
1433,slawa,,,,
1434,Absolute,,CA,Canada,North America
1435,BrassKnight,,US,United States,North America
1436,SickBoy,,,,
1437,mhverheul,,,,
1438,mizzaupablo,,,,
1439,Xeq,,,,
1440,xfile88,,UY,Uruguay,South America
1441,belami,,ZZ,Unknown,World
1442,alex296,,,,
1443,schurka,,,,
1444,HugoEmilio,,,,
1445,Petrosjan,,CZ,Czech Republic,Europe
1446,Jhdzl,,MX,Mexico,North America
1447,mevale,,MX,Mexico,North America
1448,misterslin,,US,United States,North America
1449,AngrySmite,,,,
1450,SirHIro2004,,,,
1451,cnv,,ES,Spain,Europe
1452,Spartak82,,,,
1453,krisfl,,,,
1454,gupps,,,,
1455,horacoss,,UY,Uruguay,South America
1456,irakli_,,,,
1457,simplicio,,IT,Italy,Europe
1458,dboenn,,DE,Germany,Europe
1459,Plumbico,,AR,Argentina,South America
1460,Eljusticiero,,,,
1461,iemerge,,FR,France,Europe
1462,Morten123,,NO,Norway,Europe
1463,AnGeLPeRvErSo,,,,
1464,ljubisa2810,,RS,Serbia,Europe
1465,chessbona,,,,
1466,dogeatdog,,,,
1467,rea104,,,,
1468,-campe-,,,,
1469,drunz97,,,,
1470,BUCETUDA,,BR,Brazil,South America
1471,kasa001,,,,
1472,deepe2,,,,
1473,batostar,,RS,Serbia,Europe
1474,qnudov,,,,
1475,Walter1,,,,
1476,Alkalimetal,,BR,Brazil,South America
1477,tommy0887,,,,
1478,mac4true,,,,
1479,Kto_na_novenkogo,,RU,Russia,Europe
1480,Pawnstar1141,,,,
1481,ze-c-zazen,,MA,Morocco,Africa
1482,-raffdj,,IT,Italy,Europe
1483,ploop,,,,
1484,93,,ES,Spain,Europe
1485,Silvio100,,,,
1486,inodoro_pereira,,UY,Uruguay,South America
1487,Xpucmo,,BG,Bulgaria,Europe
1488,houdjini,,,,
1489,Gerchu,,AR,Argentina,South America
1490,Setare,,,,
1491,Route_69,,,,
1492,muzzarella2002,,AR,Argentina,South America
1493,frenkica,,CA,Canada,North America
1494,devyan,,,,
1495,7111,,,,
1496,sebpio,,,,
1497,savva-savvy,,,,
1498,goksel9,,TR,Turkey,Asia
1499,LangstonIV,,BE,Belgium,Europe
1500,L0rdBruno,,,,
1501,molive,,AR,Argentina,South America
1502,humb,,CU,Cuba,North America
1503,Shouldbeworking,,,,
1504,jamale,,MA,Morocco,Africa
1505,jacktheripper75,,IT,Italy,Europe
1506,oo313xx,,,,
1507,pepu,,,,
1508,altair69,,,,
1509,NoJob,,FR,France,Europe
1510,CONTRADIQUE,,,,
1511,Nikvol,,,,
1512,neXt15,,,,
1513,antonio1954,,,,
1514,Echess,,,,
1515,hoslo,,CI,Cote d'Ivoire,Africa
1516,suneusero,,,,
1517,Chek34,,,,
1518,TypeToken,,,,
1519,adeel,,,,
1520,26February,,,,
1521,Alius777,,LT,Lithuania,Europe
1522,digar,,,,
1523,erg57,,,,
1524,69696969,,,,
1525,Romanelli,,,,
1526,pipolon-1966,,,,
1527,xequematte,,,,
1528,borisa,,,,
1529,MikeQR,,MX,Mexico,North America
1530,eross92,,,,
1531,chaian,,,,
1532,Skald,,,,
1533,XPEHOMETP,,,,
1534,sansechess,,,,
1535,jjlopez,,AR,Argentina,South America
1536,mendieta,,UY,Uruguay,South America
1537,pheasant,,,,
1538,lunami,,IT,Italy,Europe
1539,tomi36,,,,
1540,gamer32,,,,
1541,pokerface5732,,,,
1542,david1608,,,,
1543,yar80,,,,
1544,cafestream,,,,
1545,pedanticanarchy,,,,
1546,vippp82,,,,
1547,arsa,,RS,Serbia,Europe
1548,legend999,,FR,France,Europe
1549,Avols,,,,
1550,kitofans,,,,
1551,nascto,,,,
1552,DrPichette,,CA,Canada,North America
1553,cixon123,,RS,Serbia,Europe
1554,edup,,,,
1555,gnt9,,,,
1556,alfredsvizulis,,,,
1557,NoBullShitWinner,,,,
1558,Benjito,,,,
1559,subwofer25,,ES,Spain,Europe
1560,choskeeey,,,,
1561,guevara,,,,
1562,Dark_Spy,,,,
1563,Icarus560,,,,
1564,bernard01,,,,
1565,grimshanky,,US,United States,North America
1566,bigorneau,,,,
1567,danger79,,TR,Turkey,Asia
1568,bashar58,,,,
1569,tytus990c,,,,
1570,doon,,,,
1571,pepiniso,,,,
1572,Harms_D,,,,
1573,AnnieK,,,,
1574,mazar,,,,
1575,kadeq,,BR,Brazil,South America
1576,jud4,,,,
1577,bush58les67,,,,
1578,Carl26,,,,
1579,MatthieuR,,FR,France,Europe
1580,selfirox,,,,
1581,binibin,,,,
1582,LMDS,,,,
1583,threespy,,,,
1584,jocsjunior,,BR,Brazil,South America
1585,scannow,,,,
1586,emosyarikin,,US,United States,North America
1587,Bergerac1985,,,,
1588,Titan928,,,,
1589,Lucianavm,,AR,Argentina,South America
1590,sina1234567,,,,
1591,DemoCid,,,,
1592,vlad190966,,,,
1593,iKpenahu,,,,
1594,astromante,,,,
1595,anonymou-Is-homosexu,,,,
1596,zenica2003,,,,
1597,warajuarez,,MX,Mexico,North America
1598,TuRKuaZ,,TR,Turkey,Asia
1599,antropus,,,,
1600,gierzo,,,,
1601,147a,,IT,Italy,Europe
1602,R-Viktorovich,,RU,Russia,Europe
1603,scardanelli,,,,
1604,youffe666,,FR,France,Europe
1605,crushingstep,,GB,United Kingdom,Europe
1606,lpaulmp,,EC,Ecuador,South America
1607,SageFromAncientTime,,,,
1608,Queenkiller,,,,
1609,Kriton,,,,
1610,attak-chess-,,,,
1611,olekbolek,,,,
1612,obloumov,,,,
1613,kobylamamalybok,,,,
1614,alex_jx,,,,
1615,Rene1er,,CA,Canada,North America
1616,shipo,,,,
1617,seyk69,,,,
1618,shittyshittyshitty,,,,
1619,rukstantis,,LT,Lithuania,Europe
1620,Doodak,,GB,United Kingdom,Europe
1621,Andrej-24,,,,
1622,velimaxi,,,,
1623,Openings_noob,,FR,France,Europe
1624,Alex314,,RU,Russia,Europe
1625,mucle,,,,
1626,kingoff,,,,
1627,tangudawm,,BR,Brazil,South America
1628,eqellar,,MX,Mexico,North America
1629,sildur,,ES,Spain,Europe
1630,GM777,,FR,France,Europe
1631,LamussPL,,PL,Poland,Europe
1632,BUBALO,,RS,Serbia,Europe
1633,zoroka,,,,
1634,Adem,,,,
1635,Saltytar,,,,
1636,chesss4,,LT,Lithuania,Europe
1637,iflhbycr,,,,
1638,Axezer,,,,
1639,porfeo,,,,
1640,shilianguei,,,,
1641,Centauro,,,,
1642,you-cant,,,,
1643,laminat007008,,,,
1644,francoco,,,,
1645,SlavaUkraini,,,,
1646,Olivia,,,,
1647,dexchessko67,,RS,Serbia,Europe
1648,vecino_perro,,,,
1649,EbiMones,,,,
1650,TheArab73,,,,
1651,ezrakk,,,,
1652,beny7,,IR,Iran,Asia
1653,gorraspam,,,,
1654,Michel_Ferraz,,BR,Brazil,South America
1655,ChessCoachFortuna,,,,
1656,asusa52f,,,,
1657,Mikle1055,,,,
1658,Dr_Dumchev,,,,
1659,amirmahdi,,,,
1660,dnzylmz,,,,
1661,Dragan45,,,,
1662,tijocoarriba,,,,
1663,caki,,,,
1664,Johpress,,,,
1665,Aristokl,,,,
1666,4wah,,LV,Latvia,Europe
1667,Calisto,,,,
1668,rojito,,AR,Argentina,South America
1669,boratkazak,,MT,Malta,Europe
1670,EhsanMirza,,,,
1671,pece_29,,MK,North Macedonia,Europe
1672,ehsanhematian,,,,
1673,espinote,,,,
1674,coolasice,,,,
1675,kimokimo,,,,
1676,pridoni,,,,
1677,yajannot,,,,
1678,dfelix,,,,
1679,littleguitar,,,,
1680,joanrumu28,,ES,Spain,Europe
1681,bickle,,BR,Brazil,South America
1682,ljubo,,,,
1683,engin0606,,TR,Turkey,Asia
1684,buho,,,,
1685,puffetta,,IT,Italy,Europe
1686,Hermes123,,,,
1687,wallid,,,,
1688,pskpress,,HR,Croatia,Europe
1689,mustangfan,,,,
1690,Fenerli,,TR,Turkey,Asia
1691,punkakistos13gr,,,,
1692,ghenklain,,BR,Brazil,South America
1693,XuMEPA,,UA,Ukraine,Europe
1694,eve1678,,,,
1695,Kengikan,,MX,Mexico,North America
1696,susanoo,,BR,Brazil,South America
1697,jdchess1,,,,
1698,martino,,,,
1699,ventus,,,,
1700,dododa,,,,
1701,ZEVA,,BA,Bosnia and Herzegovina,Europe
1702,Dzaneck,,PS,Palestine,Asia
1703,Chespy,,,,
1704,troneger,,,,
1705,rorique,,,,
1706,DeidaraSenpai,,,,
1707,khan,,,,
1708,Gemes,,,,
1709,garciahgv,,,,
1710,patchmck,,,,
1711,mocovi,,,,
1712,majid_soltan,,,,
1713,alex7777,,RU,Russia,Europe
1714,pistolj,,,,
1715,Kardacyano,,,,
1716,sadikh,,,,
1717,Dr0,,RS,Serbia,Europe
1718,gustavojimenez92,,AR,Argentina,South America
1719,wheresmybelt,,US,United States,North America
1720,smichel,,AR,Argentina,South America
1721,bijean,,,,
1722,seutedeern,,,,
1723,petovih,,,,
1724,niel3,,,,
1725,Fomalhaut,,GB,United Kingdom,Europe
1726,-fire-chess-,,,,
1727,Kieizreo,,,,
1728,Kikelius,,NL,Netherlands,Europe
1729,bukowski85,,ES,Spain,Europe
1730,ramutol,,,,
1731,cirdec,,,,
1732,Hunter_CBX,,,,
1733,bali888,,,,
1734,tommaso,,,,
1735,djarfur,,,,
1736,parisa-shz72,,,,
1737,pawnscum,,,,
1738,Fidani,,,,
1739,BearJr,,,,
1740,Vicious,,,,
1741,aderbalco,,,,
1742,Wasgud,,,,
1743,Guganatholy,,,,
1744,RANgO67,,,,
1745,mastor7,,GR,Greece,Europe
1746,rinzaidoubleyolo,,ES,Spain,Europe
1747,valtters,,IR,Iran,Asia
1748,Rasmus1,,,,
1749,skalyar,,,,
1750,Sinigami,,TR,Turkey,Asia
1751,fightofknights,,,,
1752,amin13,,IR,Iran,Asia
1753,pawnpatrol,,,,
1754,Maksnus_karls,,NO,Norway,Europe
1755,kukukuruku,,,,
1756,Zuki,,KZ,Kazakhstan,Asia
1757,zarpendare,,BZ,Belize,North America
1758,DaFud,,,,
1759,BadMonstr,,,,
1760,leonellimasecret,,BR,Brazil,South America
1761,facur08,,,,
1762,atqr,,GB,United Kingdom,Europe
1763,gu35t-31415,,US,United States,North America
1764,momososo,,,,
1765,pro2135,,,,
1766,EL_MAGO,,,,
1767,Supersonic,,,,
1768,Maricki,,RS,Serbia,Europe
1769,Flixer91,,DE,Germany,Europe
1770,MINIMOIS3333,,,,
1771,florian2014,,,,
1772,zaf888,,,,
1773,jonkmanovic,,,,
1774,Tylik,,,,
1775,behpour-SHI,,IR,Iran,Asia
1776,IRAVO,,AM,Armenia,Asia
1777,hamidkvr1,,,,
1778,Quaresmania,,TR,Turkey,Asia
1779,etewut,,,,
1780,Krkw,,,,
1781,manjoo,,,,
1782,valerioneto,,BR,Brazil,South America
1783,Tarapacaperu,,,,
1784,spinosaurus27,,TR,Turkey,Asia
1785,SoadxGnr,,,,
1786,rasim,,,,
1787,maan,,RU,Russia,Europe
1788,davidlg7terr,,,,
1789,chycha,,RU,Russia,Europe
1790,ASHAHMURADYAN,,AM,Armenia,Asia
1791,sinaisam,,,,
1792,turki,,IT,Italy,Europe
1793,stronger,,,,
1794,MorozevichA,,,,
1795,Mooossieurpatate,,,,
1796,paulomelo622,,,,
1797,Katapult,,,,
1798,norberto,,,,
1799,santi40000,,,,
1800,King-Chesster,,,,
1801,mart1975,,RU,Russia,Europe
1802,hoth_and_guderian,,GL,Greenland,North America
1803,ElmoLikesWasabi,,,,
1804,Kingscrusher-YouTube,CM,GB,United Kingdom,Europe
1805,stariypen,,,,
1806,ispocetka,,,,
1807,generalnox,,,,
1808,Stromberg,,,,
1809,cybermax,,,,
1810,xyxyxyx,,BG,Bulgaria,Europe
1811,arabal,,,,
1812,b110165,,JP,Japan,Asia
1813,chico202000,,,,
1814,eleotan,,,,
1815,-___-,,,,
1816,gavriel32,,,,
1817,Stringbeans,,US,United States,North America
1818,esesoyyo,,ES,Spain,Europe
1819,prorabartur,,RU,Russia,Europe
1820,tejas203,,,,
1821,TIRA,,,,
1822,Veminek,,,,
1823,anto007,,,,
1824,pp82,,,,
1825,oktoos77,,IR,Iran,Asia
1826,shb_chess,,,,
1827,pfhpfhpfh88,,,,
1828,100Proof,,,,
1829,Film,,,,
1830,adsl7724243773,,,,
1831,bumblebee12,,,,
1832,tiamat,,,,
1833,kazimir,,FR,France,Europe
1834,Ketamina,,ES,Spain,Europe
1835,reydmus,,,,
1836,tim246484,,,,
1837,vanely,,,,
1838,jimmymcjimbob,,,,
